cache_set,mutual_info_bits,snr
116672,0.5749618767156557,0.30360590950609345
45824,0.5748638368079226,0.5002384329186718
36224,0.5745724936035596,0.29170873619852355
18688,0.5744858718623865,0.2870501544013619
46848,0.5742838621102713,0.276783827387207
78016,0.5740347390366001,0.4283232502618237
62592,0.5737275049263038,0.16794109974610114
97472,0.5736191722318313,0.430146564011257
82240,0.5735743851559587,0.505967551396154
31872,0.5733526987002803,0.40143817910581714
92544,0.5730343130923976,0.5383651137571406
53952,0.5725326326419378,0.5124699031491247
120704,0.5725234530343778,0.3545686516844045
24448,0.5724291280657229,0.5208409979764871
103488,0.5723930389608348,0.5011213421539015
66048,0.5722568169343644,0.35040570446050767
44928,0.5721003440965265,0.47139110702262593
43584,0.572096277868816,0.42166131369017035
